original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"[QUOTE=h.a.k;5aadcc62902cfe66218b4568]\n\nKlo mental nya sudah mental sparatis kek ente ini ya susah? NKRI bagi ente mungkin adalah sebuah aib padahal dengan bangganya ente ngantongin ktp wni,ente punya kk dan keluarga dimari,ente makan,ee dimari. untuk menyatukan nusantara atas nama nkri aja dah banyak nyawa dan darah yang terkorban lho :nohope\n\n[/QUOTE]\n\nSEPARATIS? itu mirip DI/TII dan GAM bukan bray?\nGw mengumpulkan supaya ajaran teror kalian bisa kalian tetap kan di negara uclim indonesia .. \n\nNKRI? NKRI gak pernah melarang pendirian rumah ibadah seperti yang kalian lakukan. NKRI gak membakar gereja seperti yang kalian lakukan \n\nhttps://m.cnnindonesia.com/nasional/20151014065145-20-84852/pembakaran-gereja-capai-1000-kasus-pasca-reformasi\n\nMungkin kalian itu teroris  barkedok NKRI 😅😅\n\n\n\n[QUOTE=h.a.k;5aadcc62902cfe66218b4568]\n\nTerongrist itu hanyalah buih dilautan yang sebenarnya kecil vis a vis kuantitas muslim waras indonesia. gerakan mereka tidak jelas. gampang sekali di gebug densus or dengultor yang persenjataanya lengkap. selama tindakan mereka sporadis dan masih diluar parameter pemerintahan dan gak pegang senjata,itu sih bukan masalah besar. tapi kelihatan besar karena blow up media. \n[/QUOTE]\n\nteroris itu seperti kembali ke awal ajaran uclim, apakah orang uclim damai? Mayoritas ya.\n\nTapi apakah ajaran uclim  damai? Sama sekali tidak. \nKalian itu bahkan sebenarnya gak bisa dikategorikan sebagai agama, tapi sebagai paham politik ..coba jelaskan bagaimana cara ajaran kalian disebarkan di persia? jadi jika semakin banyak uclim yang mau kembali ke ajaran murninya ya semakin banyak teror \n\n[QUOTE=h.a.k;5aadcc62902cfe66218b4568]\n\nMedia malah  kurang aware terhadap papua karena mungkin kurang menjual atau mungkin fulus berbicara atau bisa jadi keberpihakwkwkan \n\nOPM sudah bergerak lebih sistemik lho,dari hutan turun ke pemerintahan.dari pengkondisian membentuk papua sbg kota injil,dari upaya memformat papua dalam satu wadah gidi yang artinya dalam satu komando. sampe pengkondisian hanya putra papua yang beragama tertentu yang boleh mengisi di pemda. itu belum persekutuan gereja gereja luar negri yang mendukung lewat gereja lokal,bahkan 10% dana otsus papua disalurkan lewat gereja,apa ga huebat. itu lum dana dana dari negara negara yg ingin papua lepas dari nkri lho,bukanya malah tambah kece badai tuh ;)\n\n[/QUOTE]\n\nOrang uclim mau bicara gereja 😄😄 ketauan gak ngerti apa2 😄\nSemua gereja di dunia itu sangat banyak yang kesukuan, ada gereja Batak, gereja ammon,  gereja manado, dll .. mereka pakai Putra daerah dan bahasa daerahnya.. jadi jika ada gereja papua yang pakai Putra dan bahasa papua, itu jauh lebih bagus daripada orang Indonesia beribadah kepada tuhannya pakai bahasa import Timur Tengah.\n\nAGAMA yang pakai bahasa import inilah yang perlu dicurigai, apa maksudnya? Kenapa gak pake bahasa darah atau bahasa indonesia? \nApakah emang agamanya hanya untuk orang Timur Tengah? \n\nHanya putra papua dengan agama tertentu yang bisa jadi PNS pemda? Sama kayak di jabar kah? Atau mungkin di aceh? Atau mungkin di tempat2 lain di Indonesia, hanya dari suku tertentu dari agama tertentu 😅 bray Gw udah pernah ke Sumatera,  Jawa,  Kalimantan, Sulawesi dan Nusa Tenggara.. loe sok2nya ngomong soal indonesia 😅     \n\n\n\n[QUOTE=h.a.k;5aadcc62902cfe66218b4568]\n\n[B]Hanya orang yang kurang pinter yang menganggap terongrest lbh bahaya dari sparatis,[/B]apalagi sudah sistemik sampe gubernya keceplosan ngomong kemerdekaan adakah hak warga papua. \n\npranoid boleh tapi klo go block jangan sampe lah ;)[/QUOTE]\n\nketauan nih orang pengetahaunnya seberapa, separatis itu cuma masalah nasional suatu negara,  masih bisa diajak bicara, dll .. terorisme itu masalah setiap negara, itu internasional. Gw heran sama uclim bahkan gak sadar juga bahwa kitabnya adalah sumber teror hehehe \n\nSemua orang di dunia tau bahwa teroris jauh lebih berbahaya dibandingkan separatis 😄\n\nMakanya bahkan negara2 didunia bekerjasama melawan teroris, Amerika, Australia, negara2 eropa  bahkan indonesia \n\nhttps://nasional.kompas.com/read/2017/11/27/22222261/indonesia-australia-tingkatkan-kerja-sama-penanganan-terorisme-dan\n\nhttp://m.republika.co.id/berita/internasional/global/17/10/05/oxcd14335-indonesiayordania-kerja-sama-penanggulangan-terorisme\n\nhttp://news.liputan6.com/read/3016388/terorisme-dan-ekonomi-dalam-kerja-sama-indonesia-belanda-di-ktt-g20\n\n\nLoe pelajari lagi agamamu dan sejarahnya .. dan ada 2 kemungkinan \n- loe sadar tipu muslihat si pedo\n- loe jadi teroris\n
",kaskus,0,1,0,0
"Ga ada yang minat nih ? 
#kontol #memek #sange #toket #memekbasah #toketgede #memeksempit #ngentot #bokep #gangbang #ngaceng #horny #bo #vcswhatsapppic.twitter.com/bZAwiZwlzV",twitter,1,0,0,0
FPI gak mau dipimpin kafir ? Saya juga gak mau dipimpin FPI... Trus piye ? Referendum aja yuk : dukung atau usir FPI.,twitter,0,1,1,1
Ini abang luncintaluna  hibernasinya  cepat bgt ya kadang jadi rihana.jadi niki minaj. Selena gomes.  Skrng tylor swiff. Gk mau  jadi adam lavine apa  bng 😴,instagram,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
Wanita Kesepian Pingin di Kelon<https://s.id/2arYW > >https://s.id/2ahYL  < #Vcs #Ps #Cs #Bokep #bokepbarat #bokepjepang #bokepindonesia #ngewe #Memek #Kekinian #hitskekinian #Bugil #Seksi #videobokep #videohot #mesum #Tantegirang #Brondong #memekbasah #cewek #dagelanpic.twitter.com/lmhz0NlZ9t,twitter,1,0,0,0
"Negara asal agama omong 0 itu aja sadar bahwasannya itu semua bull sh1t alias omong 0.
",kaskus,0,0,0,0
"Ga masalah. Toh masih jujur bos partainya si tommy. Lolos verif pun wajar aka ga aneh.\n\nKlo psi?? Yasssaaalaaaam wkkkkkkkk\nSunny vangke suvangke tumbarmirijahe.\nPartai yg mayoritas isinya kumpulan minor muka tuueembok. Wkkkkkkkkkkkk
",kaskus,0,0,0,0
"@sisca.amora kawin itu bertujuan agar menghindari zina kak. Alhamdulillah ada yang berniat baik untuk menikahi. Dari pada ga di nikahi tp udah di zinahi, nauzubillah",instagram,0,0,0,0
"ini trit markez koq ya ngomonginnya rossi the legend ya?? :wkwkwk :wakaka :wow \nga PD sm markes gitu?? pengen diakui hebat ya??? :najis 
",kaskus,0,0,0,1
"ngobrol thok dapetnya ya cuma pepesan kosong. Sembelih  aja gabener dan wagabener pribumi darahnya holol :beer: 
",kaskus,0,0,0,1
"Semua negara yg berpenduduk Cina bersih banget, tertata rapi, tertib, nyaman, sehat, tidak banjir, sangat aman, bahkan tidak ada copet, contohnya Singapura, negara Arab jorok,kumuh,hancur,bom trus meledak, perang dimana2,akhirnya mengungsi ke Eropa, hidup dari belas kasihan kafir",twitter,0,1,1,1
"Klo istri nya dh secantik n sexy @lucintaluna gini masih bobo di luar,,, bahaya itu.... perlu di pertanyakan alasan nya kk @lucintaluna 😃😃😃",instagram,0,0,0,0
"Beriman sih, tapi kerjaannya nabokin orang ama nge bom sana sini, lebih baik daripada kafir yg selalu baik membntu sesama. #humanityisdead",twitter,0,1,1,1
"Itukan tanah kelahiranmu nyet dasar monyet ""@ReksaFTL48: Ogah kampung mu kan d.papua nggik RT @anggitagita6 Ku pinjami kampung halamanku",twitter,0,1,0,0
" BAHAN COLI 
#janda #SANGE_AAAAAAAAAAH
#sexy #bispak #birahi #toket #puting
#jilmek #seks #kontol #bokepsemi #bokepindo
#sepong #amoy #bisyar #lonte #jablay #crot #igo #sex
#amoysange #panlok #sange #ngewe #memek #tante #ngentotpic.twitter.com/NPwwKrOLUn",twitter,1,0,0,0
"-_-"" -_-"" pedahan sana sampe papua RT @rsclize: @destyaprathita gw gak jadi pacarin semua glams kok jadi tenang aja kalian gak bakalan pisah",twitter,0,0,0,0
"[QUOTE=rjet;5af95b4cd44f9fff238b4569]jadi teori mana yang benar?[/QUOTE]\n\nYang dari arab lha cinn. Pemimpin nya aza masih ngumpet disana... eh maksud nya lagi bisnis fitzahut disana.\n
",kaskus,0,0,0,0
"Umpan khilafah dari HTI dibuat Perppu ormas. Lalu, keduanya cari kambing hitam. Padahal keduanya itu terjadi di tengah masa pilkada DKI. Ahok sdh putus hukuman pengadilan. Perppu harus dirubah sesuai dasar hukum atau dicabut oleh pembuatnya. Apalagi? Aneh dihubungkan ke pilpres.",twitter,0,0,1,0
"=== TESTIMONI BELANJA DI RADION SHOP VIA LINE @radionshop ===\nNomor Hotline 085212089469 Tsel, atau XL 087886020538\nBank yang saya transfer ke Bank Mandiri 127-00-0715919-5 a.n TRIYANTI LITANINGSIH\nBerikut saya sertakan Link Screenshot dari awal saya berbelanja sampai saya menunggu refund\n[url]https://ibb.co/mYz3e6[/url]\n\nSingkatnya:\n&gt;Kamis 4 Januari 2018 saya line @radionshop, saya memesan promo buy 1 get 1, netflix dan chruchyroll.\n&gt;Saya di minta untuk transfer ke Bank Mandiri 127-00-0715919-5 a.n TRIYANTI LITANINGSIH.\n&gt;Saya lakukan transfer jam 9:09 PM dan konfirmasi.\n&gt;Saya mendapat akun netflix jam 10:57 PM yang akan berakhir pada 26 Januari 2018 dan chrunchyroll jam 11:02 PM.Saya login dan berhasil.\n&gt;Saya bertanya apakah bisa mendapatkan akun game-leap, di jawab bisa dengan menunggu sampai malam.\n&gt;Saya transfer sebesar 100 ribu ke Bank Mandiri 127-00-0715919-5 a.n TRIYANTI LITANINGSIH pada 5 Januari 2018 jumat jam 12:39 PM.\n&gt;Belum ada proses, jawabannya selalu &quot;sebentar&quot;.\n&gt;Pada 7 Januari 2018 Minggu jam 5:25 PM, Saya memberi pilihan di ganti dengan steam wallet. Di jawab &quot;OKE, tunggu sebentar&quot;.\n&gt;Pada 8 Januari 2018 Senin jam 9:20 AM, Steam wallet 60 IDR dan 12 IDR seharga 98K, alasan berbeda dengan web radionshop.com karena harga berubah ubah.\n&gt;Jam 11:07 AM Saya membuat kesepakatan dengan RadionShop dengan syarat jika jam 8 malam saya belum menerima kode steam wallet, maka saya menerima refund sebesar 100K ke rekening saya.\n&gt;RadionShop Setuju dengan kesepakatan.\n&gt;Waktu berlalu dan pembicaraan semakin memutar mutar, Saya menulis Testimoni ini pada hari selasa 9 Januari 2018 jam 2:00 AM dan belum menerima bukti Transfer dari Dipo Rizki.\n\n\nBerita Update:\n+Saya berusaha menelfon 2 nomor hotline, Saya mendapat ancaman akan di blokir jika saya masih menelfon 2 nomor Hotline tersebut.\n+Whatsapp saya di blokir, terlihat jelas jika foto profil berubah menjadi tidak ada.\n+2 Nomor hotline tidak bisa di hubungi.\n+Line DipoRizki tidak bisa saya hubungi\n+Uang 100 ribu yang saya sudah transfer Jumat, tanggal 4 Januari 2018 belum di refund.\n+Saya akan sertakan Update selanjutnya..
",kaskus,0,0,0,0
RT @JAHANAM_ID: .... RT @KancutGanteng: Itu tetek kek :I RT @Kakek_Gila: Itu hati apa kertas cuk? Kok di Remas-remas terus ama gebetan? #KG,twitter,1,0,0,0
Penjelasan Habib @RizieqSyihabFPI atas kunjungan Hasto Sekjen PDIP ke Kediaman Habib Rizieq dan Sejarah lahirnya Surat Edaran PDIP.pic.twitter.com/k3rExrA8mi,twitter,0,0,0,0
"@reza_fatur realistis aja, jaman sby emang ada pembangunan sama sekali? Kalo ditanya uang rakyat dikemanain emang ada yang bisa bener” jawab? Ya tetep sih gimana pun menghormati mantan presiden cuma ya",instagram,0,0,0,0
"lama lama tuh ka'bah di ganti ke indonesia dengan alasan kaum arab sudah membangkang kpd allah :D sebelumnya kan kaum yahudi yg membangkang yg di jadikan alasan adanya nabi dari arab :D\n\nmudahan ada nabi dari indonesia :D toh kaum onta sdh pada membangkang nih :D
",kaskus,0,1,1,0
"Jgn Sirik ya? Ntar lagi Kafir ngerayain Natal. Jgn BOM sana-sini. Minum obat Tidur, pake sarung dan bubu manis ya?.",twitter,0,1,1,1
"[QUOTE=lucefalldown;5b2f2eb932e2e6e71b8b456c]Sudah sudah. Semoga setelah ini ada solusi untuk masalah antara si muk dan si dut. [/QUOTE]\n\nMasalah antara si muk dan si dut udah solved, gan. Puji Tuhan nggak berlarut-larut. Berkat doa agan juga yang berbentuk postingan di thread kaskus semua beres akhirnya.\n\nMakasi.
",kaskus,0,0,0,0
"Udahlah ngak usah ngeles2.....\n\nPerbaiki aja diri ngak ush caper terus...\n\n\nMulai sekarang lebih bijaklah dlm berceramah.....\n\nIndonesia tidak dlm keadaan perang jadi ceramah ttg jihad lebih baik diminimalisir \n\nIndonesia itu bhineka tunggal ika...jadi jgn mudah mengkafir2kan orang lain...\n\n\n:iloveindonesias
",kaskus,0,0,0,0
"yang masih smp/sma/smk sange dm dong
pengen di temenin crot sambil colmekk

YANG ON RETWEET DONGG LANGSUNG AKU DM

#sange #colmek #coli #crot #ngewe #ngentot #memek #kontol #tetek #toket #tocil #kimcil #lonte #cs #ps #vcs #smp",twitter,1,0,0,0
"Serius nanya. Ada yang bilang itu jalur vvip makanya bisa masuk situ, emang beneran ada ya? Kok belom pernah denger. Terus pertanyaan kedua emang iya sampe di sediakan fotografer? Pertanyaan ke3 itu yang dilingkarin lamtur siapa?",instagram,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
Masihkah Ahoker debat soal program? Jlebb.. KO kena uppercut Anies soal KJP. Pergubnya blm di rubah.. @roemahdjoeang @NetizenTofa @cepot234,twitter,0,0,0,0
"Suami? Kok gua geli yah -_- emang situ punya suami? Kasian loh nanti kalo punya anak pasti mikirnya ""aku lahir tanpa ibu"" .. sedih w :')",instagram,0,0,0,0
"27.Stlah kristen, lslam adlah agama trahir sbg pnuntun slruh prilaku manusia, tlh smpurna & lengkap, krn islam sbg agama pnutup  Qs.6;115",twitter,0,0,0,0
"[img]https://s.kaskus.id/images/2018/06/24/10250681_20180624051308.jpg[/img][QUOTE=surusuh;5b2e92c8d9d77080178b4568]sudah ambil 2 hari jatah cashback ovo 30 persen maksimal 10rb.\nkombinasi pulsa yg paling cocok 25000.\n\n:D\n\n[spoiler=][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624013446.png[/img][/spoiler]\n\n\n\n\n\n:wkwkwk \n\ngak usah ngaca,gue yakin ane lbh ganteng banding ente.\n\ncewek promo blibli.com ane minta voucher 100k tiap hari dikasih.\ncoba ente muka sompel minta ke dia,lihat dikasih 1x selanjut nya gimana.\n\ncoba ngaca yg gue bilang benar gak muka ente sompel.\n\n:D\n\nAyo lanjut ada lagi yg lain?\n\n\nNih kasih lihat aja 5 transaksi di blibli.com\ntotal potongan voucher 550rb.\n\n5 ss berarti 5 akun.\n\npembayaran bervariasi bca,permata me,jenius,digibank.\n\n[spoiler=][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624015649.png[/img][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624015656.png[/img][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624015702.png[/img][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624015721.png[/img][img]https://s.kaskus.id/images/2018/06/24/5142478_20180624015727.png[/img][/spoiler]\n\n\nhanya faktor face yg bisa minta voucher berulang2.\nseharusnya 1 org cuma 1x 1 akun.\n\nbanyak lagi SS nya.\nkalau ente minta ane lanjutin.\n\n:D\n\nlogin nya mesti beda2 akun.\n\n:wkwkwk \n\n\n[B]ayo ada lagi yg mau komentar?[/B]\n\nane tunjukin bukti kalau tebakan ente2 salah semua.\n\n[B]no pic = hoax.[/B]\n[/QUOTE]\n📱 APLIKASI GRATIS \n☇Transfer ke Bank lain tanpa biaya. \n☇Tanpa perlu cape antri di bank\n✔ Segera Upgrade ke OVO Premier untuk mendapatkan bonus 10.000 OVO point ( setara dengan Rp.10,000). \n✔ Tukar OVO Point dengan PULSA \n🤳 Hubungi OVO Agent wa 0812-7777-4371 untuk melakukan Proses Upgrade .\nRegistrasi dan upgrade ke Ovo Premier bisa kamu dapatkan secara gratis! Smart itu.\n#pakeOVOaja\n
",kaskus,0,0,0,0
"[QUOTE=jeffrey.maulana;5a819b94d89b09e0308b456e]\n\n\nnah ini baru betul, btc itu lebih unpredictable dari forex karena murni pasar bebas, bukan macam forex yang ada kartelnya berupa bank sentral, dan di btc gak ada insider trading karena bukan saham atau koin yang dikeluarkan oleh korporasi tertentu :imlek2 \n:imlek2 :imlek2 :imlek2 :imlek2 [/QUOTE]\n\nMasyarakat Indo jarang yang mengerti apa itu pasar bebas karena terbiasa di subsidi, karena memang pendidikan ekonomi dari sekolah dasar hingga menengah atas lebih ditekankan ke ekonomi sentralistik, jadi masyarakat Indo lebih menyukai yang dianggap &quot;stabil&quot; tidak naik turun inginnya datar terus, makanya tidak aneh kalau masyarakat Indo jarang yang jadi pengusaha maunya jadi pegawai melulu/pesuruh, karena terbiasa tidak mau mengatasi resiko dan belajar tentang resiko
",kaskus,0,0,0,0
"Di buang ke papua teh? ""@rhanieyalfiyah: Sedih deh pisah sama temen2 yg baru aja gw deket,dan skrg gw harus pamit dan minta maaf ^^""",twitter,0,0,0,0
"Jasa Seting Mikrotik dan Server untuk mempercepat koneksi anda untuk Malang Raya dan Seluruh Indonesia \n\nInfo Lebih Lanjut Hubungi :\n\n\n[CENTER][B]SMS/Whatsapp/Telegram/Line : \n0817260195 \natau \nID n606ab kalo tidak bisa pencarian dengan nomor[/B][/CENTER]\n[CENTER][B](Mohon Maaf jangan telp soalnya sibuk dengan kerjaan lain[/B])[/CENTER]\n\n\n[spoiler=&quot;Yang Pernah Memakai Setingan Mikrotik dan Proxy dari Kami&quot;]\nWarnetkita Malang Ruko Soekarno Hatta Permai ( Mikrotik dan Proxy ) \nPrimanetkoe Malang Ruko Soekarno Hatta Permai ( Mikrotik dan Proxy )\nSemeruNet Malang Jalan Semeru ( Mikrotik )\nKingsNet Singosari Song Song ( Mikrotik dan Proxy )\nIsakuikiNet Malang Jalan Sulfat ( Mikrotik + Instalasi PC klient )\nMaximumNet Malang Jalan Tirto Utomo Landung Sari ( Mikrotik dan Proxy ) \nGameSpot Malang Jalan Cengkeh ( Mikrotik 2 Line + Proxy ) \nDirgantaraNet Malang Sawojajar ( Mikrotik dan Proxy )\nSaga Net Dekat SMPN3 Singosari ( Mikrotik )\nA-Net Jakarta ( Mikrotik + Proxy )\nVipplus Jakarta ( Mikrotik + Proxy )\nInstanet Singosari ( Mikrotik )\nXbenink Net Lumajang ( Proxy )\nRaksheeNet Kalimantan Selatan ( Mikrotik )\nAlbanjariNet Kalimantan Selatan ( Mikrotik, Proxy, Hotspot ) \nKaryoNet Jalan Batujajar Malang ( Mikrotik + Proxy )\nNovaNet Kalimantan Selatan ( Mikrotik 2 Line + Proxy )\nFizNet RTRW Net Sumpil Gg I / 45 Malang ( Proxy )\nBukitKaminting RTRW Net Palangkaraya Kalimantan ( Proxy )\nChicoNet Tulungagung ( Mikrotik dan Proxy ) \nWarnet55 Probolinggo ( Mikrotik, Proxy, dan Hotspot )\nUltimaNet Trenggalek ( Mikrotik dan Proxy )\nDCNet Jalan Simpang Sulfat Malang ( PC 11 WS, 1 Billing Server, Mikrotik PC dan Proxy )\nKos Agan Angga Jl Tlogomas Gg 15c No 18 Malang ( Mikrotik dan 4 Hotspot )\nKos Agan Nico Jl Terusan Cikampek No 12 Malang ( Mikrotik dan Hotspot )\nWishPassNet Wates Tumpang ( Mikrotik 2 Line ISP )\nNovaNet 2 Kalimantan Selatan ( Mikrotik 2 Line + Proxy )\nKos Agan Olly Jl Tirtoutomo Gg 8 Tlgomas Malang ( Mikrotik dan Hotspot )\nWarnet 2NdHome Karangploso Malang ( Mikrotik )\nSoccer One BukitTinggi Padang Sumbar ( Mikrotik 2 Line )\nYummi Diginet Jl Ikan Gurami Atas 31 Malang ( Mikrotik dan Hotspot )\nTlogoMasNet ( Mikrotik )\nBMTNet Jalan Ijen Malang ( Mikrotik 3 Line ISP dan Hotspot )\nAnjasmoroNet Batu Malang ( Mikrotik 2 Line ISP )\nKos Agan Ageng ( El Adam) Jl Terusan Raya Dieng No 59B Malang ( Mikrotik )\nKos Agan Almer Jl Pinang Merah II No 32 Malang ( Mikrotik dan 3 Hotspot )\nAlbanjarInet 2 Kalimantan Selatan ( Mikrotik ) \nSMK Bina Bangsa Malang Jl Wahidin Malang ( 2 Mikrotik )\nEnjoyNet Ampelgading Malang ( Mikrotik )\nRuko Ditas 7&amp;9 Dinoyo Malang ( Mikrotik &amp; 5 Hotspot )\nGuest House RS dr. Iskak Tulungagung ( Mikrotik &amp; 3 HotSpot )\nKamar Koas &amp; PPDS RSUD Ngudi Waluyo Wlingi Blitar ( Mikrotik &amp; 2 Hotspot )\nBintang VPN ( Seting Security Server UBUNTU )\nSakuraNet ( Mikrotik &amp; Hotspot )\nLuckyGameNet Jalan Kalpataru 94 Malang ( Instalasi PC Mikrotik dan Seting Mikrotik 2 Line )\nDinas Perijinan Nganjuk ( Webserver )\nImam Warnet Tlogomas ( Mikrotik dan 15 Hotspot )\nLuckyGameNet Sukun ( Instalasi PC Mikrotik dan Seting Mikrotik 2 Line )\nVortex Game Online Jalan Galunggung 81B Malang ( Mikrotik 2 Line )\nHotel Alimar Jalan Pasar Besar no 58 Malang ( Mikrotik 3 Line )\nLogicNet Sawojajar Malang ( Mikrotik 2 Line )\n[/spoiler]\n\n[spoiler=&quot;Yang Mengikuti Program Maintenance&quot;]\nBMTNet Jalan Ijen Malang ( Mikrotik 3 Line ISP dan Hotspot )\n[/spoiler]\n\nJasa Seting Mikrotik Melalui Remote ([B]1 Line ISP TANPA HOTSPOT[/B]) \n[spoiler=&quot;Harga&quot;]\n\nRp.200.000,00\n[/spoiler]\n\nJasa Seting Mikrotik Datang Langsung di Wilayah Malang ( [B]Hanya Kotamadya Saja[/B] )            ([B]1 Line ISP TANPA HOTSPOT[/B]) \n[spoiler=&quot;Harga&quot;]\n\nRp.300.000,00\n[/spoiler]\n\nJasa Seting Proxy Super Cache\n[spoiler=&quot;Harga&quot;]\n\nRp. 300.000,00\n[/spoiler]\n\nUntuk Seting Proxy+Mikrotik ( [B]1 Line ISP TANPA HOTSPOT[/B] )\n[spoiler=&quot;Harga&quot;]\n\nRp. 500.000\n[/spoiler]\n\nKami juga menyediakan jasa maintenance Mikrotik secara bulanan agar mikrotik anda selalu update dengan harga bersahabat...\n[spoiler=&quot;Harga&quot;]\nRp. 150.000,00\n[/spoiler]\n\nKami juga menyediakan jasa maintenance Proxy secara bulanan agar proxy anda selalu update dengan harga bersahabat \n[spoiler=&quot;Harga&quot;]\nRp. 200.000,00\n[/spoiler]\n\nUntuk Maintenance Mikrotik dan Proxy secara bersamaan secara bulanan dikenakan biaya \n[spoiler=&quot;Harga&quot;]\nRp. 300.000\n[/spoiler]\n\n\n[B]Garansi 1 Minggu sejak awal seting[/B]\n\n\nApabila tempat agan di luar [B]Kotamadya Malang[/B] dan meminta kami untuk datang ke tempat agan, sarana dan prasarana disediakan oleh agan diluar ongkos seting \nuntuk info selanjutnya, bisa langsung menghubungi YM atau no telp diatas \n\n\n\n[I][B][size=&quot;5&quot;]Sertifikat MTCNA : 1408NA404[/size][/B][/I]\n[I][B][size=&quot;5&quot;]Sertifikat MTA : wx96A-22Tc[/size][/B][/I]\n\nthanks gan....\n\n\nLAPAK SUKSES \n[URL=&quot;http://www.kaskus.co.id/thread/518b8877be29a0546a000006/jual-xcs3-hurricane-untuk-mobil/&quot;]XCS3[/URL]\n[URL=&quot;http://www.kaskus.co.id/thread/52ce0934c3cb178d3f8b47ef/header-dan-knalpot-untuk-avanza-13-dan-15/&quot;]Knalpot Avanza[/URL]\n\n[URL=&quot;http://www.kaskus.co.id/show_post/520afeda1dd7194c7a000001/298/&quot;]Biodata Ayas[/URL]\n\n
",kaskus,0,0,0,0
"[quote=filusufkacang;5a8a2468925233ca1f8b4567]BTK kagak pernah berubah...\n\n[B]Punya 2 ngakunya punya 10... Ente cerita mobil, dia malah ngajak cerita helikopter.. [/B]\n\nGayanya selalu pengen selangkah lebih hebat dari orang lain.. \n\nKalo bisa ga ush akrab2 banget sama etnis yg 1 ini.. \n\nSodara aja di tipu, apalagi cuman kawan.. :cd:[/quote]\n\nKok pas ye ceritanya, pokoknye kaga mw kalah dah. Pokoknya dia dan serba dia. Abis itu pinjem duit...\n\nLha keluarga ente kaya ngapain pinjem dimari saut ane...\n\nAne kaga pernah akrab ama BTK, tabiatnya jelek. lokal aja klo ngomongnya kegedean ogah akrab ane, apalagi suku C yg agak2 sombong, klo mreka hormat ane hormat.\n\n:ngakak
",kaskus,0,0,0,0
Dhani kalau mau CALEG harus Menjaga NKRI tetap PANCASILA dan BHINEKA TUNGGAL IKA. dng UUD 45 Tdk KHILAFAH dan HTI yg dibubarin. Kalau mau jadi WAKIL RAKYAT jgn punya IDE GANTI NEGARA INDONESIA Menjadi ISLAM/KHILAFAH. NKRI BISA PERANG SAUDARA HANCUR SEPERTI SURIAH #FAHAMINpic.twitter.com/0L3Py6K1Gw,twitter,0,0,0,0
